id,name,gender
106850,Elana Lesser,1
570268,Cliff Ruby,0
12061,Roger S.H. Schulman,2
15148,Jon Amiel,2
18683,David Madsen,0
17815,Ann Biderman,1
44916,Stanley Tong,2
46318,Edward Tang,0
46319,Fibe Ma,0
71303,Steve Haberman,0
568,Kim Krizan,1
1978,Iain Softley,2
52517,Rafael Moreu,2
42111,Bryan Spicer,2
56898,Arne Olsen,0
51296,John Kamps,2
56714,Daisy von Scherler Mayer,1
1383670,Harry Birckmayer,0
1038,Jodie Foster,1
56945,Chris Radant,0
109402,Rob Epstein,2
109403,Jeffrey Friedman,2
2461,Mel Gibson,2
2460,Randall Wallace,2
70846,Barbara Benedek,1
4014,Paul W.S. Anderson,2
57256,Ed Boon,0
57257,John Tobias,0
57258,Kevin Droney,0
3047,Jocelyn Moorhouse,1
555254,Yoshifumi Kondô,0
35771,Aditya Chopra,0
9339,Lilly Wachowski,1
9340,Lana Wachowski,1
25645,Hirokazu Koreeda,2
553113,Yoshihisa Ogita,0
114468,Kevin James Dobson,2
114469,Barry Glasser,2
150968,Rachel Koretsky,1
150969,Steven Whitestone,2
7879,John Lasseter,2
7,Andrew Stanton,2
12892,Joel Cohen,2
12893,Alec Sokolow,0
58137,Chris Noonan,2
110684,Takashi Nakamura,0
56710,Oliver Parker,2
6210,William Shakespeare,2
21101,Patrick Sheane Duncan,2
181945,Jim Allen,2
56520,Greg Taylor,2
56521,Jim Strain,2
16863,Todd Haynes,2
21712,Carl Franklin,0
13496,Marleen Gorris,0
3111,Alexandre Rockwell,2
2406,Mathieu Kassovitz,2
7056,Emma Thompson,1
7017,Roger Michell,2
137933,Nick Dear,2
68699,Mark McCorkle,2
68700,Bob Schooley,2
281,Janet Peoples,1
56948,Douglas Carter Beane,2
60295,John N. Smith,2
70877,Dušan Kovačević,2
16328,Adam Brooks,2
982944,Chisui Takigawa,0
58666,George Iida,2
1111697,Taizô Soshigaya,0
17520,Cédric Klapisch,2
28279,Agnès Jaoui,1
28281,Jean-Pierre Bacri,2
72743,Tim Rice,2
17812,Gregory Hoblit,2
17814,Steve Shagan,2
47276,Susan Minot,0
64750,Pascal Bonitzer,0
67803,Amanda Silver,1
67802,Rick Jaffa,2
31,Tom Hanks,2
9644,Barry Fanaro,2
57962,Mort Nathan,2
205639,Jim McKay,2
171497,Denise Casano,0
1049720,Anna Grace,0
188642,Bruklin Harris,1
3127,Lili Taylor,1
119310,Annette Haywood-Carter,1
1335313,Elizabeth White,0
67570,Hettie MacDonald,0
67572,Jonathan Harvey,0
57607,Stephen Chow,2
118355,Lee Lik-Chi,2
37932,F. Gary Gray,2
57679,Takashi Bufford,0
1232954,Lee David Zlotoff,0
41549,Andrew Fleming,2
22676,Ole Bornedal,2
148098,Hiroshi Negishi,2
554869,Ryôe Tsukimura,0
30021,Jim Mallon,2
30020,Michael J. Nelson,2
30019,Trace Beaulieu,0
30022,Kevin Murphy,2
117650,Mary Jo Pehl,0
1228357,Paul Chaplin,0
1228337,Bridget Jones Nelson,1
30024,Joel Hodgson,2
15111,Jean-Claude Van Damme,2
56985,Frank Dux,0
56986,Steve Klein,0
56987,Paul Mones,0
4760,Deepa Mehta,1
176246,Kevin Yagher,0
56539,Nicole Holofcener,1
34849,Ted Demme,2
3228,Scott Rosenberg,2
95903,Terry Pratchett,2
513,Jonathan Gems,0
57117,Randy Kornfield,2
2239,Anthony Minghella,2
11694,Doug Liman,2
15277,Jon Favreau,2
518,Danny DeVito,2
20213,Nicholas Kazan,2
18320,Bronwen Hughes,1
1213071,Douglas Petrie,0
163496,Theresa Rebeck,1
124092,Lisa Krueger,1
60082,Lou Holtz Jr.,0
58816,Barney Cohen,0
96390,Kathryn Wallack,0
6201,Baz Luhrmann,2
6211,Craig Pearce,2
4173,Anthony Hopkins,2
28938,Peter Dexter,2
28942,Jim Quinlan,2
57074,Tony Puryear,0
164579,Michael S. Chernuchin,0
54733,Greg Mottola,2
26510,Eugene Levy,2
73639,Cristina Comencini,0
586075,Roberta Mazzoni,0
53120,James DeMonaco,2
53121,Gary Nadeau,2
2388,Jonathan Frakes,2
35155,John Gray,2
10947,Kevin Brodbin,2
55785,Shunji Iwai,2
31025,Nat Mauldin,0
26458,Kevin Williamson,2
55117,Matthew Bright,2
4762,Paul Thomas Anderson,2
56059,Patrick Read Johnson,2
61950,Tab Murphy,2
65599,Bob Tzudiker,2
65600,Noni White,0
4755,David R. Ellis,2
51334,Sheila Burnford,1
146178,Chris Hauty,0
146179,Julie Hickson,1
37626,Patrice Leconte,2
73938,Rémi Waterhouse,0
63121,Michel Fessler,0
73939,Eric Vicaut,0
865,Michael Bay,2
24049,David Weisberg,2
59331,Douglas Cook,2
59332,Mark Rosner,0
65298,Brian Henson,2
17403,Mike Judge,2
12083,Joe Stillman,2
6046,Roland Emmerich,2
8676,Dean Devlin,2
57986,Phoef Sutton,2
32983,Douglas McGrath,2
21678,Olivier Assayas,2
65548,Rick Friedberg,2
65549,Dick Chudnow,0
35694,Jason Friedberg,2
35734,Aaron Seltzer,2
68212,Carroll Ballard,2
12832,Robert Rodat,2
2034,Danny Boyle,2
8999,John Hodge,2
71825,Reb Braddock,0
35208,Coline Serreau,1
47333,John Wells,2
123199,Ann Hui,1
98750,Trevor Nunn,2
21183,Nicolas Winding Refn,2
21184,Jens Dahl,0
56974,Andrew Kurtzman,0
56975,Eliot Wald,0
36805,Audrey Wells,1
16378,Mary Harron,1
88743,Daniel Minahan,2
1203,J. F. Lawton,2
71346,Michael Bortman,2
507,Josh Friedman,0
8277,Arne Schmidt,0
9569,Rick Seaman,0
2873,Anne Goursaud,1
28899,Chloe King,0
142513,Emma-Kate Croghan,0
67583,Stavros Kazantzidis,0
278228,Yael Bergman,0
581055,Helen Bandis,0
4522,Caroline Link,1
4523,Beth Serlin,0
2283,Stanley Tucci,2
55152,Campbell Scott,2
1379604,Joseph Tropiano,0
6856,Kurt Russell,2
9986,Anne-Marie Martin,1
135163,Susan Streitfeld,1
417131,Julie Hébert,1
52845,Karey Kirkpatrick,2
105153,Vicente Aranda,2
1061867,Antonio Rabinad,0
33054,Keith Gordon,0
74159,Robert B. Weide,0
68124,Nick Thiel,2
77544,Karl Geurs,2
93304,Carter Crocker,2
85925,Hilary Brougher,1
57630,Peter Cattaneo,2
57631,Simon Beaufoy,2
66121,"George Tillman, Jr.",2
64815,Robert Iscove,2
28780,Mark Andrus,2
1066114,Brian Sloan,2
1066115,Brian Sloan,0
9234,Vincenzo Cerami,2
58294,George Armitage,0
58295,Tom Jankiewicz,2
3226,D.V. DeVincentis,2
3036,John Cusack,2
3227,Steve Pink,2
44955,Lamberto Bava,2
87684,Gianni Romoli,0
51864,Kasi Lemmons,1
43330,Ventura Pons,2
1061980,Josep Maria Benet i Jornet,0
1270,Charles Martin Smith,2
86525,Paul Tamasy,2
86526,Aaron Mendelsohn,2
120229,Jafar Panahi,2
26714,John R. Leonetti,2
59644,Joshua Wexler,0
43518,Lawrence Kasanoff,2
323,Curtis Hanson,2
50099,Shuki Levy,2
52044,David Winning,2
52045,Shell Danielson,0
3790,Ray Loriga,0
54050,Mark Waters,2
117865,Jud Taylor,0
72182,Mark Pavia,0
72183,Jack O'Donnell,0
1111141,David Michael Wieger,0
19684,Bille August,2
12786,Simon West,2
96972,Alain Berliner,2
81966,Chris Vander Stappen,0
69353,Stephen Kessler,2
50706,Elisa Bell,0
55753,Philip Eisner,2
34518,Matt Stone,2
33254,Jim Gillespie,2
65291,Jana Howington,0
1810254,Steve LuKanic,0
47974,Bob Spiers,2
47977,Jamie Curtis,0
18030,David Evans,2
3225,Nick Hornby,2
6737,Jay Roach,2
12073,Mike Myers,2
51984,Mimi Leder,1
52171,Michael Schiffer,2
5877,Vincenzo Natali,2
5880,André Bijelic,2
5883,Graeme Manson,2
53177,Brian Robbins,2
58463,Glenn Gordon Caron,2
34978,Arleen Sorkin,0
58465,Paul Slansky,2
19241,Jonathan Lemkin,2
83189,Paolo Virzì,2
67164,Francesco Bruni,2
19840,Alejandro Amenábar,2
19841,Mateo Gil,2
214084,D.J. MacHale,0
14588,Becky Johnston,1
23922,Chris Solimine,0
37208,Danielle Alexandra,1
58689,Neil LaBute,2
10296,Michael Goldenberg,2
139250,Samantha Lang,0
20300,Eileen Atkins,1
64893,Jerome Armstrong,2
5501,Gary Fleder,2
58002,David Klass,2
56956,Michael Cohn,2
56957,Tom Szollosi,0
56958,Deborah Serra,1
4566,Alan Rickman,2
57670,Don McEnery,2
57671,Bob Shaw,2
77923,Kazuya Tsurumaki,2
77921,Hideaki Anno,2
1843,Thomas Jahn,2
56998,Dwight H. Little,0
58667,Wayne Beach,2
58668,David Hodgin,2
145134,Jill Sprecher,1
58384,Anthony Waller,2
165655,Tim Burns,0
568711,Tom Stern,0
61411,Mark Dindal,2
958881,Robert Lence,0
1498603,Brian McEntee,0
61421,David Womersley,0
1567687,Kelvin Yasuda,0
210053,Roberts Gannaway,2
76733,Theresa Cullen,0
52361,Cinco Paul,2
1892,Matt Damon,2
880,Ben Affleck,2
11403,Michael Colleary,2
15452,David Steinberg,0
7554,Silvio Soldini,2
58080,Brian Gilbert,2
1170513,Richard Ellmann,0
33611,Jeff Rothberg,2
58178,David Mirkin,2
111944,Bobby Roth,2
64099,Sam Pillsbury,2
1386710,John Mattson,0
1386711,John Mattson,0
8685,Andrew Niccol,2
87130,Mark A.Z. Dippé,0
56452,Alan B. McElroy,2
58092,Susan Gauthier,0
181904,Bruce Graham,2
35267,Boyd Kirkland,0
1769,Sofia Coppola,1
1154459,Stephanie Hayman,0
4178,Ron Osborn,2
4179,Jeff Reno,2
18844,John Madden,0
20061,Marc Norman,2
1043185,Ki-hyeong Park,0
1136852,Jung-Ok In,0
50582,Frederik Du Chau,2
71267,Kirk De Micco,2
1231398,William Schifrin,0
1002842,Jacqueline Feather,1
132832,David Seidler,2
57370,Frank Coraci,2
17167,Andy Tennant,2
58011,Rick Parks,2
66605,Todd Solondz,2
17268,Ronny Yu,0
33541,Mark Christopher,2
16305,David Levien,2
6431,Darren Aronofsky,2
6432,Sean Gullette,2
6433,Eric Watson,2
2514,Michael Piller,2
70183,Robert Zappia,2
29606,Matt Greenberg,2
75699,Lisa Cholodenko,1
64028,Stephen Hauser,0
35269,Dick Sebast,2
35296,Sam Graham,0
86534,Chris Hubbell,0
58829,Darrell Rooney,2
57293,Sydney Newman,2
57294,Don MacPherson,2
15521,Ernest R. Dickerson,2
1172761,Steve Dejarnatt,0
1172762,Robert Hewitt Wolfe,0
19725,Tony Grisoni,2
943964,Tod Davies,2
54469,Michael Almereyda,2
261280,Manon Briand,1
52849,Louis C.K.,2
15602,Fernando León de Aranoa,2
43621,Frank McGuinness,2
17871,John Hamburg,2
33316,David Nutter,0
1296175,Hiroshi Aoyama,0
1296176,Kazumi Fukushima,0
88623,Jim Stenstrum,2
95255,Davis Doi,2
130575,Glenn Leopold,0
7791,Peter Howitt,2
65994,Andrew Lau,0
21902,Manfred Wong,0
59958,Jamie Blanks,2
59959,Silvio Horta,2
26875,Hideo Nakata,2
27785,Hiroshi Takahashi,0
58228,Kevin Fox,2
1047730,Jay McInerney,2
1071,Tom Tykwer,2
814,Tony Kaye,2
818,David McKenna,2
173686,Anthony Drazan,2
2199,Scott Frank,2
58234,Gigi Levangie Grazer,0
108846,J.D. Zeik,0
86439,Norton Virgien,2
110873,Igor Kovalyov,2
113411,Simon Staho,0
33279,Danny Cannon,2
33280,Trey Callaway,2
15490,Paul Laverty,2
35736,Karan Johar,2
66190,Tony Bancroft,2
66191,Barry Cook,2
12906,Rita Hsiao,1
66193,Chris Sanders,2
66194,Raymond Singer,2
66195,Eugenia Bostwick-Singer,0
40333,Satoshi Kon,0
65441,Sadayuki Murai,0
23213,Harold Becker,2
78012,François Girard,2
20173,Don McKellar,2
55299,Mark Herman,0
956,Guy Ritchie,2
21002,David Marconi,2
51346,Don Jakoby,2
1232592,Chris Eyre,0
1201090,Sherman Alexie,0
12523,Rob Bowman,2
12524,Chris Carter,2
103586,Simon Shore,2
103587,Patrick Wilde,0
59803,Brenda Chapman,1
44113,Steve Hickner,2
22461,Vincent Gallo,2
57719,Alison Bagnall,0
5655,Wes Anderson,2
887,Owen Wilson,2
10808,Stephen Norrington,2
3893,David S. Goyer,2
6039,Shane Salerno,2
15344,J.J. Abrams,2
58034,Gavin Scott,2
50583,Adam Rifkin,2
992503,Toni Morrison,0
13308,Akosua Busia,1
112740,Adam Coleman Howard,2
160082,Justin Lazard,2
15255,Gordan Mihić,2
51974,Brandon Boyce,2
8574,Walter Salles,2
10030,Marcos Bernstein,2
10031,João Emanuel Carneiro,0
7397,Ed Decter,2
7398,John J. Strauss,2
2171,Griffin Dunne,0
18185,Skip Woods,0
33156,James Merendino,0
934401,Anders Grönros,0
54240,Tamara Jenkins,0
2178,Forest Whitaker,2
47283,Steven Rogers,2
33405,Gillies MacKinnon,2
64177,Billy MacKinnon,0
19377,Erick Zonca,0
32502,Roger Bohbot,2
64808,Rick Ramage,2
525,Christopher Nolan,2
11898,Dana Stevens,0
932023,Lewis Friedman,2
932024,Jeff Wright,2
11091,Brett Ratner,2
21155,Jim Kouf,2
31646,Michael Browning,2
37630,Shekhar Kapur,2
4453,Thomas Vinterberg,2
4454,Mogens Rukov,0
23649,Lem Dobbs,0
55116,Joe Chappelle,2
29923,Dean R. Koontz,2
21377,Peter Medak,2
64506,Chris Brancato,2
1357185,Earl Mills,0
119335,Ataru Oikawa,0
552546,Junji Ito,0
235333,Kim Dong-bin,0
74396,Tomas Alfredson,2
74699,Robert Gustafsson,2
1253109,Yōji Enokido,0
65428,Michael Haigney,2
65429,Kunihiko Yuyama,0
65430,Takeshi Shudo,0
19224,Gregg Araki,2
34522,Pam Brady,1
17633,Rob Marshall,2
62512,R. Lee Fleming Jr.,0
67430,Tom O'Rourke,2
1192747,Mona Simpson,0
75474,Anna Campion,1
14172,Michael McCullers,2
40243,Gil Junger,2
40589,Karen McCullah Lutz,1
40590,Kirsten Smith,1
1215,Raja Gosnell,2
69124,Abby Kohn,1
69125,Marc Silverstein,2
1886,Ted Griffin,0
15774,Chris Buck,0
11873,Roger Kumble,2
68281,Justin Kerrigan,0
3417,Tony Goldwyn,2
132195,Pamela Gray,1
17282,Takashi Miike,0
68114,Daisuke Tengan,2
56911,Les Mayfield,0
67754,Michael Berry,2
67755,John Blumenthal,2
56913,Stephen Carpenter,2
19893,Warren Lewis,2
5953,Spike Jonze,2
202,Charlie Kaufman,2
35021,David Self,2
56381,James Toback,2
59646,Kinka Usher,0
102634,Katt Shea,1
7775,Stephen Sommers,2
39,Sam Mendes,2
2152,Alan Ball,2
107736,John Henderson,2
12907,Doug Chamberlin,0
12908,Chris Webb,0
77162,Rodrigo García,2
83060,Bob Brunner,2
20305,Christopher Roberts,2
58338,John Bruno,2
188897,Jon Hewitt,0
54525,Jaume Balagueró,2
11201,Claude Zidi,2
19228,Jim Fall,2
18776,John Irving,2
7087,Brad Bird,2
77919,Tim McCanlies,2
3289,Paul Weitz,2
3288,Chris Weitz,0
21584,Adam Herz,2
7469,Jim Uhls,2
59466,Jamie Babbit,1
18268,Peter Tolan,2
30711,Kenneth Lonergan,0
32794,Lisa Loomer,1
32795,Anna Hamilton Phelan,1
1392461,Bill Kelly,2
239418,Darren Stein,2
2019,Steve Meerson,2
2020,Peter Krikes,2
11614,M. Night Shyamalan,2
85013,Stéphane Giusti,0
5603,John Roach,0
5604,Mary Sweeney,1
59412,Michael Patrick Jann,2
65503,Lona Williams,0
66039,Damon Santostefano,2
66040,Rodney Patrick Vaccaro,0
10567,Aline Brosh McKenna,0
3702,Sebastian Schipper,0
54795,Troy Duffy,2
8909,John Brownjohn,2
1026261,Enrique Urbizu,0
3191,Risa Bramon Garcia,1
1196735,Shana Larsen,0
22677,Max Färberböck,2
22679,Rona Munro,1
1060598,Toshirô Inomata,0
54972,Dan Gordon,2
41587,Armyan Bernstein,2
78021,Lloyd Kaufman,2
98321,Patrick Cassidy,2
937570,Douglas Buck,0
49903,Tim Hill,2
998589,John Swanbeck,2
1695773,Roger Rueff,2
16391,Julie Taymor,1
69991,Pen-Ek Ratanaruang,2
2836,Kimberly Peirce,0
15002,Dean Parisot,2
15003,David Howard,2
41386,Robert Gordon,0
63952,Greg Brooker,2
939128,Kim Tae-yong,2
150150,Min Gyoo-dong,2
23116,Leander Haußmann,0
36415,Thomas Brussig,0
1586,Adam Fields,2
982096,Sheryl Longin,0
6980,Émile Gaudreault,2
69145,Sylvie Bouchard,0
1300,John August,2
151798,Nicholas Renton,2
1330353,Elizabeth Gaskell,0
26849,Daniel Myrick,2
26850,Eduardo Sánchez,2
13235,Alexander Payne,0
4948,Jim Taylor,2
66106,Catherine Ryan Hyde,0
144798,Simon Cellan Jones,0
57573,Joe Penhall,2
223,Alejandro González Iñárritu,2
34481,Matt Williams,2
58677,Norio Tsuruta,0
43,John Fawcett,2
59931,Karen Walton,1
31074,Kinji Fukasaku,2
31073,Kenta Fukasaku,0
1188,Kim Ki-duk,2
193390,Jon Matthews,0
57206,Sally Potter,1
18323,Marc Lawrence,2
62365,Katie Ford,1
62366,Caryn Lucas,1
60725,Jim Kammerud,2
67394,Elizabeth Anderson,1
67395,Temple Mathews,0
1020732,Marzieh Makhmalbaf,0
27005,Don Michael Paul,2
65629,Bibo Bergeron,2
55189,Bruce McDonald,2
1222225,Semi Chellas,1
78992,Bill Eagles,2
48980,David McNally,2
59972,Gina Wendkos,1
59026,Peyton Reed,2
53014,Jessica Bendinger,1
55476,Nicholas Hytner,2
65026,Geoffrey Wright,2
73841,Ken Selden,2
35690,Shawn Wayans,2
35692,Buddy Johnson,2
35693,Phil Beauman,2
9562,Marlon Wayans,2
60534,Kristen Buckley,1
60543,Brian Regan,2
65855,Ralph Zondag,2
65856,Eric Leighton,2
13367,John Harrison,2
1019947,Tomijiro Mitsuishi,0
552548,Satoru Tamaki,0
17046,Gary Winick,2
1749185,Heather McGowan,0
12624,Niels Mueller,0
84982,Rob Spera,2
1812185,Ellen Green,0
65327,Daniel Chuba,2
54025,Karyn Kusama,1
34920,Curt Geda,0
931819,Glen Murakami,2
71947,Gina Prince-Bythewood,1
55499,Scott Derrickson,2
55500,Paul Harris Boardman,2
57134,James Wong,2
42121,Glenn Morgan,0
57429,Jeffrey Reddick,2
237414,Hilary Birmingham,0
237415,Hilary Birmingham,0
208139,Matt Drake,0
237416,Tom McNeal,0
11037,Lukas Moodysson,2
6222,Paul Mayeda Berges,2
24294,Ben Younger,2
9048,Clark Gregg,2
1012,Anders Thomas Jensen,2
28898,Michael Radford,2
944102,David Linter,2
36425,McG,2
36426,Ryan Rowe,2
58498,Dominic Sena,2
932,John Logan,2
468,Stephen Daldry,2
10995,David Hayter,2
94831,Maggie Greenwald,0
1121281,Joel Hershman,2
46076,Tom Dey,2
18924,Alfred Gough,2
18923,Miles Millar,2
56591,Danny Leiner,2
56592,Philip Stark,0
224663,Junji Sakamoto,0
1132445,Isamu Uno,0
38446,Christian Faure,2
3092,Diane Keaton,1
6720,Joan Chen,1
54781,Allison Burnett,1
38587,Camillo Teti,0
32082,Andrzej Żuławski,2
72467,Thaddeus O'Sullivan,0
72468,Gerald Stembridge,2
66162,Ed Bye,2
66163,David Cummings,0
66161,Harry Enfield,2
61797,Yahoo Serious,2
61799,David Roach,0
30716,Virginie Despentes,0
1137890,Coralie,1
52358,Boaz Yakin,2
55260,Gregory Allen Howard,2
42378,Rob Sitch,2
42379,Zlad!,2
42380,Tom Gleisner,2
42381,Jane Kennedy,1
8256,Anne Heche,1
73628,Sylvia Sichel,1
1176,Lone Scherfig,1
9535,Hubert Selby Jr.,0
15244,Ehren Kruger,2
879,Billy Bob Thornton,2
21061,Tom Epperson,2
21370,Roger Donaldson,2
24248,Nigel Cole,2
24249,Mark Crowdy,2
24264,Craig Ferguson,2
87009,Del Shores,0
63352,Josh Goldsmith,2
137900,Cathy Yuspa,1
30691,Kathi Castillo,1
30692,John Loy,2
80540,Stig Bergqvist,0
78487,Kate Boutilier,1
1386577,Barbara Herndon,0
1386576,Jill Gorey,0
12084,J. David Stem,0
80698,Rob LaDuca,0
85716,Robert C. Ramirez,0
1568863,Marshall Goldberg,0
57532,Andrew W. Marlowe,2
28672,Kambuzia Partovi,0
5149,Bonnie Hunt,1
27530,Don Lake,2
56512,Tarsem Singh,2
6854,Mark Protosevich,2
1224549,Robert King,2
10099,Park Chan-wook,2
24988,Jeong Seong-san,0
24989,Kim Hyeon-seok,0
24990,Lee Moo-Young,0
24991,Park Sang-yeon,0
1618,Kuo Jung Tsai,0
1350084,Yasunao Aoki,0
89965,Katsuyuki Sumisawa,0
147411,Tomo'o Haraguchi,0
138806,Alice Nellis,0
10683,Mike Rich,2
89467,Bob Giraldi,2
89468,Rick Shaughnessy,0
89469,Brian S. Kalata,0
123195,Lawrence Ah Mon,2
87055,Karen Disher,1
937124,Guy Moore,0
1229450,Glenn Eichler,0
158645,Peggy Nicoll,0
68770,Mark Rosman,2
1506922,Stephanie Moore,0
11,David Reynolds,2
147702,Douglas McCarthy,2
147703,Scott Gorden,0
31024,Betty Thomas,1
1081559,Marc Singer,0
21158,Cormac Wibberley,2
21159,Marianne Wibberley,0
1215761,Ben Edlund,0
69290,Higuchinsky,0
69293,Kengo Kaji,0
53304,Peter Lord,2
7314,Nick Park,2
56154,Antony Hoffman,2
10765,Andrzej Bartkowiak,2
21348,Eric Bernt,2
21349,John Jarrell,2
89395,Katherine Dieckmann,1
10385,Jim Herzfeld,0
93301,Jun Falkenstein,0
66728,Jonathan Glazer,2
57317,Louis Mellis,2
57318,David Scinto,2
58656,Doug Lefler,0
5308,Robert Nelson Jacobs,2
5307,Joanne Harris,1
72999,Mark Sevi,2
66946,Sheena Parikh,0
22463,María Lidón,0
22452,Juan Miguel Aguilera,0
2689,Jeff Nathanson,2
6198,Vondie Curtis-Hall,2
87356,Abbas Alibhai Burmawalla,2
87355,Mastan Alibhai Burmawalla,0
131346,Shyam Goel,0
550338,Pascale Bailly ,0
38868,Alain Tasma,2
7748,Cornell Woolrich,2
67751,Kristine Johnson,0
72197,Ferzan Ozpetek,2
22214,David Wain,2
22215,Michael Showalter,2
12995,Marc Forster,2
16447,Milo Addica,2
16448,Will Rokos,2
12632,Daniel Sackheim,2
128,Philippa Boyens,1
10387,Marc Hyman,2
57603,Drake Sather,2
54222,Jean-Paul Salomé,2
84990,Isao Yukisada,0
52112,Steve Carr,2
31026,Larry Levin,2
545092,Tahmineh Milani,0
7324,Pan Nalin,0
110695,Majid Majidi,2
1104243,Fouad Nahas,0
7256,Lee Tamahori,2
21023,Marc Moss,2
1071418,Marek Brodzki,0
1071419,Andrzej Sapkowski,0
936916,Michał Szczerbic,0
932363,Mariano Barroso,2
1405274,Judy Klass,0
57604,Joel Gallen,2
69209,Mike Bender,2
66514,Adam Jay Epstein,2
66517,Andrew Jacobson,2
81256,Joel Hopkins,2
114793,Rob Dawber,0
141450,Mel Smith,2
6495,Mira Nair,1
6496,Sabrina Dhawan,0
56349,Victor Salva,2
57521,Steve Beck,2
57524,Richard D'Ovidio,2
31625,Benjamin Carr,0
23758,Morgan Ward,0
20907,Antoine Fuqua,2
19769,David Ayer,0
56194,Paolo Sorrentino,2
135534,Léa Pool,1
186755,Judith Thompson,0
6295,Catherine Breillat,1
67034,Robert Dunn,2
12783,Ken Nolan,2
148658,Lyndon Chubbuck,2
148659,Angela Workman,0
10967,Steve Kloves,2
94208,Vincent Bal,0
51473,Burny Bos,0
239858,Sunao Katabuchi,0
17114,John Cameron Mitchell,2
21266,Stephen Trask,2
37159,Roderick Taylor,2
19535,John Rogers,2
40273,Caroline Case,0
29686,Stel Pavlou,0
71244,Anthony Peckham,2
20274,Patrick Smith Kelly,2
60006,Sean Moynihan,0
69579,James Isaac,2
61117,Todd Farmer,2
56342,Shinichiro Watanabe,0
68919,Keiko Nobumoto,0
12529,Carlos Cuarón,2
40440,Todd Stephens,2
199993,Yves Lavandier,0
1997,Charles Leavitt,0
141706,Chuck Sheetz,2
54584,Jesse Dylan,2
54822,Dustin Lee Abraham,2
134449,Zachary Weintraub,0
5524,Andrew Adamson,2
12058,Vicky Jenson,1
6160,Sylvia Nasar,1
43896,Jeff Probst,0
43898,Jim Gulian,0
84931,Michael Cuesta,2
234841,Stephen M. Ryder,0
234842,Gerald Cuesta,0
11151,Nick Cassavetes,2
17447,Terry Zwigoff,0
17448,Daniel Clowes,0
78751,Ashutosh Gowariker,2
54448,Ismail Merchant,2
1201860,V.S. Naipaul,0
1201862,Caryl Phillips,0
545537,Tsang Kan-Cheung,0
52049,Jay Chandrasekhar,2
56251,Kevin Heffernan,2
56253,Paul Soter,2
52051,Steve Lemme,2
56252,Erik Stolhanske,2
8447,Jeff Daniels,2
67075,Sion Sono,2
36804,Peter Chelsom,2
58789,Marc Klein,2
201,Michel Gondry,2
18903,Sandra Nettelbeck,1
226493,Sandra Goldbacher,1
109478,Laurence Coriat,0
